हेलो एवरीवन मेरा नाम ग्वायर है और आज के इस एसएमसी के लेक्चर नंबर सेवन में हम लर्न करने वाले हैं कि
को टारगेट क्या होगा आईडीएम और उसके बाद वाला पहला पीओ आई जहां से सेल वापस आने वाला है जैसे मैंने आपको
बता बताया था कि आईडीएम के बाद पहले पीआई से सेल करना होता है इन डाउन ट्रेंड राइट तो पहला पीआई आपका
टारगेट रहेगा जो ये एक स्मॉल एफपीजी था या आप यहां पर भी एफजी के टारगेट रख सकते हो राइट कुछ इस
तरीके से क्योंकि यहां पर भी एक स्मॉल एफपीजी है बट वो इनसाइड बार है ट्स वई मैंने इसको नहीं लिया बाकी
जैसे आपका है राइट ओके नाउ ये एजट जो सेटअप है वो यहां पर वर्क करता है एंड जो टारगेट है डन
होने के बाद प्राइस डाउन साइड में जा रहा है राइट अगर आप यहां पर देखोगे तो यह रिजेक्शन भी वर्क नाउ
प्राइस अगेन ड्रॉप हुआ एंड अगेन कहां पर आया एट रिजेक्शन ब्लॉक पर मैं इसे थोड़ा हटा देता हूं टारगेट वाला पार्ट
को एट कहां पर आया रिजेक्शन ब्लॉक पर नाउ रिजेक्शन ब्लॉक का हम मेन थ लेते हैं राट अगर आप ध्यान से
देखोगे डॉट टू डॉट वर्क हुआ यह आपका मेन थ्रेस होल्ड वाला पार्ट है एंड आप यहां पर ेड प्लान कर सकते
एंड सेम चीज जो टारगेट रहेगा स्मल रहेगा क्यों ट्रेंड के अगेंस्ट है तो ये ऑर्डर ब्लॉक राइट वही तक टारगेट रहेगा
या आईडीएम के अबा जो कोई पीई रखना चाहते हो बट एक्चुअली में कोई पीई है ही नहीं तो आप ऑर्डर ब्लॉक
तक टारगेट रखो एंड यह ऑर्डर ब्लॉक तक प्राइस ने मूव दे दिया आप अगर देखोगे तो कंटिन्यू तीनों रिजेक्शन ब्लॉक वर्क
हुए ऐसा नहीं है कि एक ही रिजेक्शन ब्लॉक वर्क हुआ भी वर्क हुआ यह भी वर्क हुआ यह भी वर्क हुआ
राइट यह भी वर्क हुआ सेम यही टाइम फ्रेम प एक ही चार्ट पर इतने सारे रिजेक्शन ब्लॉक आपको बता रहा हूं
कि कहां कहा पर प्राइस ने वर्क किया हां इसके पीछे आपको एक लॉजिक समझना वोह यह है कि आपको डायरेक्शन पता
होना चाहिए सिंपल वे में डायरेक्शन कहां का है जैसे मुझे पता था कि डायरेक्शन डाउन का है तो यह जो ट्रेड
है यह छोटे टारगेट का ही रहेगा अब आप यहां पर लगा के बैठे रहो और फिर बोलो कि निलेश भाई स्टॉप
लॉस ट हो गया उसम आपको भगवान भी नहीं बचा सकता सम मैं क्या कह रहा हूं आपको भगवान भी नहीं बचा
सकता आपको आपके टारगेट पता होने चाहिए आपको आपका डायरेक्शन पता होना चाहिए जो मुझे पता है जो मैंने आपको समझाया है
कि किस तरीके से पता करना है यह आपको एक्सपीरियंस सिखाएगा आप एक बार में सोचो कि आ जाएगा उसका कोई मतलब
नहीं बनता राइट तो आई होप आपको सारी चीजें समझ में आ रही हो देखो मैं कहां पर टारगेट बड़े रख रहा
हूं कहां पर टारगेट छोटे रख रहा हूं उसको समझो काउंटर ट्रेड की जगह पर छोटे टारगेट रख रहा हूं लेकिन जहां
ट बड़े दे रहे हैं वहां पर मैं बड़े टारगेट रखता हूं राट आई होप आपको रिजेक्शन ब्लॉक समझ में आया हो
नाउ नेक्स्ट लास्ट वाले ब्लॉक प हम चलते हैं जिसे बोलते हैं रिक्लेम ऑर्डर ब्लॉक नाउ हम समझेंगे कि रिक्लेम ऑर्डर ब्लॉक
होता क्या है डायरेक्ट रिक्लेम ऑर्डर ब्लॉक पर जाने से पहले मुझे आपको एक बात बतानी है कि यह लेक्चर की अगर
आपको पीडीएफ चाहिए तो डिस्क्रिप्शन में मेरे एप्लीकेशन का लिंक है कमेंट बॉक्स में भी मैं उसे पिन कर दूंगा आप उसको
डाउनलोड करो जैसे ही आप डाउनलोड करोगे तो आपको एक इंटरफेस दिखेगा इंटरफेस में लेफ्ट साइड में जब आप जाओगे लेफ्ट साइड
में ऊपर की बात कर रहा हूं अगर लाइक आपका मोबाइल कुछ इस इस तरीके से है तो इस वाले पार्ट में
आपको थ्री लाइन दिखेगी इस तरीके से और थ्री लाइन पे जैसे ही आप क्लिक करोगे तो फ्री मटेरियल का ऑप्शन होगा
और उसके अंदर आपको सारी पीडीएफ मिल जाएगी इवन ये जो लेक्चर मैं अभी अपलोड करने वाला हूं इसकी पीडीएफ भी आपको
मिल जाएगी तो प्लीज आप वो एप्लीकेशन को डाउनलोड कर लो आपको पीडीएफ बहुत हेल्प करेगी बिकॉज़ सम टाइम्स हम लेक्चर में
कुछ समझ नहीं पाते हैं तो पीडीएफ में बहुत बेहतर तरीके से समझ पाते हैं बुक्स में जो है हम बहुत बेहतर
तरीके से समझ पाते हैं तो आई होप आप मेरी बातों को समझ रहे हो और काफी कमेंट्स मैंने देखे जो पाकिस्तान
के बंदे हैं या कहीं और कंट्री के बंदे हैं वो एप्लीकेशन डाउनलोड नहीं कर पा रहे हैं तो डायरेक्ट मुझे मैसेज
कर देना मैं आपको अदर कंट्री के लिए एक अलग एप्लीकेशन दे दूंगा राइट तो जो इंडिया के पर्सन है वो डिस्क्रिप्शन
से एप्लीकेशन डाउनलोड कर लें एंड जो अदर कंट्री के पर्सन हैं वो मुझे डिस्क्रिप्शन में मेरा जो whatsapp2 पर मैसेज करना
मैं आपको डायरेक्ट एप्लीकेशन का लिंक प्रोवाइड कर दूंगा फॉर अदर कंट्री के लिए राइट आई होप आप मेरी बातों को समझ
रहे हो मैं आपको क्या कहना चाह रहा हूं ये आपके हेल्प के लिए ही है आप मुझे जब चैट में मैसेज
भी करोगे ना तो मैं आपके डाउट भी सॉल्व कर दूंगा एक्चुअली बहुत सारे मैसेज आते हैं बट ऑलमोस्ट 90 पर मैंने
मैसेज जो है सॉल्व कर दिए 10 पर बचे हुए हैं उनको भी मैं रिप्लाई दे दूंगा तो अगर आपको मुझसे पर्सनली
बात भी करनी है कोई डाउट सॉल्व करवाना है तो वो भी आप वहां पे करवा सकते हो आई होप मेरी बातों
को आप समझ चुके हो नाउ हम रिक्लेम ऑडर ब्लॉक को समझते हैं कि रिक्लेम ऑडर ब्लॉक होता क्या है देखो रिक्लेम
ऑडर ब्लॉक लाइक एक मार्केट मेकर बाय मॉडल और सेल मॉडल जो है आपने कई बार नाम सुना होगा अगर किसी ने
नहीं सुना है तो उसपे एक एडवांस में लेक्चर आने वाला है वो बहुत बड़ा कांसेप्ट है बट डायरेक्टली उसको स्टार्ट करना
सही नहीं है मैं बेसिक से स्टार्ट कर रहा हूं आईसीटी को इसलिए मैंने पहले आपको सारे ब्लॉक्स लर्न करवाए तो ये
रिक्लेम ऑडर ब्लॉक जो है मार्केट मेकर बाय मॉडल और मार्केट मेकर सेल मॉडल इनके बेसिक्स पर है राइट अगर आपको मैं
बताऊं मार्केट मेकर बाय मॉडल क्या होता है प्राइस जो है इस तरीके से ऊपर जाता है अगेन ऊपर जाता है राइट
एंड सडन जो है डाउन साइड में ड्रॉप होता है एंड मार्केट स्ट्रक्चर शिफ्ट कर देता है एंड फिर अगेन डाउन साइड
में चला जाता है तो यहां पर टोटल टू कर्व देखने को मिले फर्स्ट अप साइड एंड सेकंड डाउन साइड राइट टू
कर्व बनते हैं एंड वहां पर मार्केट स्ट्रक्चर शिफ्ट होता है एंड प्राइस डाउन साइड जाता है राइट तो रिक्लेम ऑडर ब्लॉक
जो है मार्केट मेकर बाय मॉडल और सेल मॉडल पे ही बना हुआ है जस्ट वो उसका बेसिक्स है तो उतना मार्केट
मेकर बाय मॉडल और सेल मॉडल प डेप्थ में जाने की जरूरत नहीं है उसका लेक्चर मैं आने वाले पार्ट में लेकर
आऊंगा तो आई होप आप मेरी बात समझ रहे हो जस्ट अभी हमें रिक्लेम ऑर्डर ब्लॉक समझना है सारी चीजें हम स्टेप
बाय स्टेप जाएंगे मैं रेडी हूं आप लोगों को सिखाने के लिए जस्ट टेप बाय स्टेप इसको मास्टर करो अगर बेसिक्स मास्टर
कर लेते हो बिलीव में एडवांस लर्न करवाने में मुझे मजा आएगा नहीं तो फिर एक ही बार बार-बार रिपीट करने में
मुझे मजा नहीं आता राइट तो दैट्ची का लॉजिक क्या है जब प्राइस अप साइड में जाता है ठीक है इस तरीके
से अप साइड में जा रहा है तो यहां पर एक ऑर्डर ब्लॉक बनने लगते हैं एक ऑर्डर ब्लॉक बनने लगते हैं
जैसा कि अगर मैं आपको बताऊं कि जो इंस्टीट्यूशनल वाले लोग हैं या बिग प्लेयर्स जो लोग हैं या हेजिंग फंड वगैरह
लोग हैं ठीक है बिग प्लेयर्स जो भी हैं बिग प्लेयर्स जो है या बैंक्स वगैरह जो है वो उनके अमाउंट बहुत
बड़े होते हैं तो कहीं पर भी वो ऑर्डर फिल नहीं करते वो पहले से ही ऑर्डर फिल करना स्टार्ट कर देते
हैं मींस पहले से ही बाय करना या सेल करना स्टार्ट कर देते हैं एंड उसके वजह से होता क्या है कि
जो प्राइस एक्शन है उसके अंदर ऑर्डर ब्लॉक बनना स्टार्ट हो जाते हैं और वो धीरे-धीरे ऑर्डर ब्लॉक जो है बनने के
बाद जब प्राइस टन लेता है तब वो रिक्लेम ऑर्डर ब्लॉक में कन्वर्ट हो जाते हैं मैं आपको बताऊंगा डेप में बट
इसके पीछे का लॉजिक यही है कि प्राइस जब यहां से वो अप साइड में जाते हैं तो वो लोग ये सेल
में जो है पोजीशन बनाने लगते हैं या ये जो बाय है काउंटर ट्रेड देने लगते हैं और काउंटर ट्रेड में अपनी
पोजीशन बनाने के बाद एक ऑर्डर ब्लॉक फील ऑर्डर ब्लॉक जो है बनता है एंड प्राइस जो है डाउन आने के बाद
इन्हीं ऑर्डर ब्लॉक को टैप करके गिरता रहता है राइट तो मैं इसको थोड़ा डेप्थ में समझाऊ बट पहले लॉजिक को समझो
प्राइस धीरे-धीरे अब जा रहा है एंड यहां पे एक हायर टाइम फ्रेम का पीआई है जहां से प्राइस टन लेके रिटर्न
होने वाला है ध्यान से समझना मार्केट मेकर बाय मॉडल एंड मार्केट मेकर सेल मॉडल दोनों के अंदर एक हायर टाइम फ्रेम
का पीआई होना चाहिए फर वर का हो या डेली का हो या वन ववर का हो प्राइस उसको टैप करे रिटर्न
होगा यह इस तरीके से वर्क करता है मैं अगर आपको सिंपल वे में बताऊ तो लाइक यह आपका एक पीआई है
एंड प्राइस जो है जस्ट ू मिनट प्राइस इस तरीके से अब जा रहा है अब बिग प्लेयर को पता है कि
यहां से हमें डाउन साइड में ले जाना है तो वो क्या करते हैं यहां पहले से ही ऑर्डर बनाने लगते हैं
राइट ऑर्डर फिल करने लगते चाहते हैं हैज करके चलते हैं वो काउंटर ट्रेड के लिए लोगों को अग्रेसिव करते हैं राइट
एंड सडन इस तरीके से होता है एंड प्राइस डाउन जाने लगता है प्राइस डाउन जाने लगता है सेम चीज आपको डाउन
ट्रेंड में भी देखने को मिलेगी प्राइस में लाइक नीचे इस तरीके से पीआई होगा एंड ये डाउन ट्रेन में मार्केट जा
रहा है राइट एंड बिग प्लेयर को पता है कि हमें यहां से टर्न लेना है तो वो यहीं से ऑर्डर फिल
करने लगेंगे एंड रिटेलर को ट्रैप करेंगे एंड फिर सडन प्राइस मार्केट स्ट्रक्चर शिफ्ट करेगा एंड प्राइस अप साइड में जाएगा राइट
तो ये इसके पीछे का लॉजिक है कि एक हायर टाइम फ्रेम का जब पीओ आई आ जाता है तब इस तरीके
के टू कर्व बनते हैं सेल एंड बाय एंड अप ट्रेंड में जब वो पीआई होता है तो बाय एंड फिर सेल
राइट आई होप आप मेरी बातों को समझ रहे हो इस तरीके के मार्केट मेकर मॉडल बनते इस पर मैं डेप्थ में
लेक्चर लाऊंगा राइट बट उसका एक टाइम है जब जरूरत होगी तब मैं लाऊंगा राइट अभी फिलहाल हमें जो सीखना है वो
जरूरी है और हम अभी उसी को सीख रहे हैं राइट अब इसमें होता क्या है कि जब यह ऑर्डर ब्लॉक जो
होते हैं वो टूटते जा ते हैं और जब अप साइड सेकंड जो कर्व होता है लाइक यहां पर ये जो ऑर्डर
ब्लॉक है यह टूट गया राइट या फिर ये इधर जो ऑर्डर ब्लॉक होते हैं मैं अगर आपको एग्जैक्ट बताऊं तो जब
प्राइस डाउन साइड जाने को होता है तो उसके अंदर आपको अप साइड में ऑर्डर ब्लॉक बनेंगे ध्यान से समझो रूल याद
रखना प्राइस डाउन जा रहा है तो यहां हाई पे ऑर्डर ब्लॉक बनेंगे राइट एंड प्राइस अगर अप जा रहा है जस्ट
दो मिनट प्राइस अगर इस तरीके से अप जा रहा है एंड सडन फिर डाउन हो रहा है तो उसमें ऑर्डर ब्लॉक
आपको बनेंगे डाउन साइड में ये स्विंग के लो पर ऑर्डर ब्लॉक बनते हुए दिखेंगे ओके जस्ट ू मिनट इस लो पर
आपको ऑर्डर ब्लॉक बनते हुए दिखेंगे आई होप आप मेरी बातों को समझ रहे हो मैं आपको क्या कहने की कोशिश कर
रहा हूं प्राइस डाउन आ रहा है और डाउन से ऊपर जाने वाला है तो डाउन जब आता है तो उसमें स्विंग
के हाई पर डर ब्लॉक बनेंगे और उस ऑडर ब्लॉक को टैप करके प्राइस अप साइड में जाएगा कुछ इस तरीके से
राट एंड इसमें जो है इस तरीके से डाउन में बनेंगे राइट एंड प्राइस जो है इसको टैप करके गिरेगा आई होप
आप मेरी बातों को समझ पा रहे हो कि मैं क्या करने की कोशिश कर रहा हूं राइट मैं अगर आपको सही
तरीके से समझाऊं डेप्थ में कि रिक्लेम ऑडर ब्लॉक होता क्या है तो जस्ट ट मिनट ओके प्राइस जो है इस तरीके
से यहां पर अप साइड जा रहा है मैं जस्ट इसे रिमूव कर देता हूं प्राइस इस तरीके से अप साइड जा
रहा है डाउन आया अब यहां पे एक पीओ आई है राइट 30 मिनट का तो प्राइस पीओ आई पर जाने वाला
है और बिग प्लेयर को पता है कि पीओ आई नजदीक है वो यहां पर ब्लॉक जो ऑर्डर है वो फिल होने
लगते हैं मींस उनके जो ऑर्डर है वो प्लेस होने लगते हैं एंड यहां पे ऑर्डर ब्लॉक बनते हैं यहां पे भी
ऑर्डर ब्लॉक बनते हैं राइट एंड ये जो प्राइस है धीरे-धीरे अप जा रहा है ऑर्डर ब्लॉक बन रहा है एंड सडन
जब टर्न लेता है मींस अप साइड से डाउन साइड में जा रहा है तो उस उस केस में लेफ्ट साइड में
आपको रिक्लेम ऑर्डर ब्लॉक स्विंग के हाई पे मिलेगा एंड डाउन से प्राइस अब जा रहा है तो उस केस में आपको
लेफ्ट साइड में रिक्लेम ऑर्डर ब्लॉक मिलेगा स्विंग के लो पे राइट जब अप जाके डाउन आ रहा है तो स्विंग के
हाई पर लेफ्ट साइड एंड जब डाउन जाके अप जा रहा है तो स्विंग के लेफ लेफ्ट साइड में स्विंग के लो
पर डाउन साइड आई होप आप मेरी बातों को समझ रहे हो कि मैं आपको क्या कहने की कोशिश कर रहा हूं
राइट नाउ इससे थोड़ा और डेप्थ में समझते हैं किय किस तरीके से वर्क करता है देखो ये का पीआई है प्राइस
धीरे धीरे डाउन जा रहा है उन आया अब ये एक स्विंग बनाया राइट देखो नीचे से अगर बाय होने वाला है
समझो बात को नीचे से अगर बाय होने वाला है तो यहां पर जो स्विंग बनेंगे उस स्विंग के लो वाले पार्ट
वाले ऑर्डर ब्लॉक हमें लेने है ना कि हाई वाले रोल याद रखना रोल सबसे इंपोर्टेंट है लोग बेसिस भूल जाते हैं
और वहीं पर वो मिस्टेक करते हैं राइट प्राइस जो है डाउन साइड जा रहा है तो इस केस में यह वाले
ऑर्डर ब्लॉक लेने स्विंग के लो वाले ना कि स्विंग के हाई वाले क्योंकि हमें नीचे से बाय करना है तो प्राइस
इस तरीके से वर्क करेगा इसको टैप करके अप साइड जाएगा इसको टैप करके अप साइड जाएगा राइट यह नीचे से जब
बाय होने वाला है ये रूल अप्लाई होता है सेम चीज अगर इसमें आप देखो तो यहां पर एक 30 मिनट का
पीओ आई है इसके अंदर स्विंग के हाई वाले ऑर्डर ब्लॉक लेने है इसमें स्विंग के लो वाले इसमें स्विंग के हाई
वाले अगर आप यहां पर ध्यान से समझोगे तो प्राइस जो है धीरे-धीरे ऊपर जा रहा है डाउन ऊपर जा रहा है
डाउन राइट तो ये इसमें स्विंग के हाई लेना है क्योंकि प्राइस यहां से सनली डाउन होने वाला है राइट तो जब
प्राइस ऊपर से सेल होने वाला है तो लेफ्ट साइड के जो स्विंग है उसके हाई वाले ऑर्डर ब्लॉक लेने इसमें लो
वाले नहीं लेने डाउन वाले में लो वाले लेने हैं हाई वाले में हाई वाले लेने है सिंपल एकदम इजी वे में
अगर मैं आपको बताऊं तो हाई वाले में जो है लेफ्ट साइड में जो हाई वाले में हाई वाले ऑर्डर ब्लॉक लो
ये हाई वाले एंड डाउन ट्रेंड में लो वाले ऑर्डर ब्लॉक लो वाले ऑर्डर ब्लॉक एंड इसी को फिर टैप करके प्राइस
अप साइड में जाएगा आई होप आप रिक्लेम ऑर्डर ब्लॉक को समझ गए हो कि रिक्लेम ऑर्डर ब्लॉक क्या होता है किस
तरीके से ये वर्क करता है राइट नाउ हम इसे चार्ट में समझते उससे पहले मैं एक बार और बता देता हूं
प्राइस जो है पहले यहां टैप करेगा फिर मार्केट मार्केट स्ट्रक्चर शिफ्ट करेगा राइट बिकॉज यहां पे एक डिस्प्लेसमेंट होगा एक बड़ी
बाइंग आएगी एफजी ऑर्डर ब्लॉक्स वगैरह बनेंगे एंड यह ऑर्डर ब्लॉक को टैप करके प्राइस अप साइड जाएगा फिर अगेन ऊपर गया
इसके अबोव पर बॉडी क्लोज होना जरूरी है फिर डाउन आएगा फिर सेकंड स्विंग वाला ऑर्डर ब्लॉक वर्क करेगा फिर अब जाएगा
डाउन आएगा और यहां पर जो कोई ऑर्डर ब्लॉक होगा उसको टैप करके वर्क करेगा राइट इसे रिक्लेम ऑर्डर ब्लॉक बोला जाता
है ट नाम से ही आपको समझ में आ रहा होगा नाउ प्राइस अगर इस तरीके से हो रहा है यहां प
जो ऑर्डर ब्लॉक बने हैं हाई पे प्राइस डाउन गया इस ऑर्डर ब्लॉक को टैप करेगा पहले मार्के स्ट्रक्चर शिफ्ट किया डिस्प्लेसमेंट
होके फिर ऊपर गया इस ऑर्डर ब्लॉक को टैप करेगा रिक्लेम ऑर्डर ब्लॉक को डाउन अगेन इस स्विंग के नीचे इसने क्लोजिंग
दी ऊपर जाएगा रिक्लेम ऑड ब्लॉक को टैप करेगा डाउन राइट आई होप आपको समझ में आ गया हो कि क्या-क्या रूल
इसके अंदर होते हैं रिक्लेम ऑडर ब्लॉक किसे बोला जाता है एंड इसको किस तरीके से यूज कर सकते हैं नाउ मैं
आपको चार्ट में एक बार सही तरीके से एक्चुअल में मार्क करके बता देता हूं जिससे आप और बेहतर तरीके से समझ
पाओगे देखो मेरे बोलने में थोड़ा ऊपर नीचे हो रहा होगा क्योंकि मैं कंटिन्यू बोलते हुए जा रहा हूं आप ऐसा नहीं
है कि मैं लाइक 10 मिनट का बोला कट कर दिया 2 मिनट का बोला कट कर दिया 5 मिनट का बोला
कट कर दिया एंड मैं उसको एडिट करता हूं मैं ऐसा नहीं करता मैं नॉन स्टॉप बोलते रहता हूं राइट अगर आपका
डेढ़ घंटे का मेरा अगर कोई लेक्चर है तो उसमें जस्ट मैं दो या एक कट ही लगाता हूं ज्यादा से ज्यादा
दो जाते हैं राइट मैं कंटिन्यू बोलते जाता हूं बिकॉज मैंने बहुत सारे लेक्चर सालों से लिए हुए हैं राइट एंड मैं
कंटिन्यू एवरी मंथ स्टूडेंट को लर्न करवाता हूं दैट्ची हैबिट है बट अ आज कुछ ज्यादा हो चुकी है राइट क्योंकि मॉर्निंग
में भी लेक्चर थे एंड मैं अभी जस्ट लेक्चर बना रहा हूं इसको नॉन स्टॉप राइट ऐसा नहीं है कि मैं इसको
एक वीक पहले से या दो वीक पहले से बना रहा था नहीं ऑलरेडी मैंने आपको जैसे बताया कि मैं मेरेज लाइफ
में बिजी हूं तो मुझे टाइम जस्ट आज ही मिला सैटरडे को और मैं सैटरडे को बना रहा हूं कंटिन्यू न घंटे
से मैं इसको बना रहा हूं राइट आई होप आप मेरी बातों को समझ रहे हो अगर कोई मिस्टेक हुई हो तो
थोड़ा एडजस्ट कर लेना बट मेरी जो मेन प्रायोरिटी है वोह आपको समझाना है मेरा मेन प्रायो ऐसा नहीं है कि मैं
जस्ट आपको बता दूं देखो ये मिटिगेशन ब्लॉक है यह रिजेक्शन ब्लॉक है रिक्लेम ब्लॉक है चलो जाओ राइट ये देखो ये
एग्जांपल रहा एक्चुअल ये वर्क कहां करेगा क्या लॉजिक है क्या रूल है सारी चीजें मैं आपको बता रहा हूं राइट आई
होप आप मेरी बातों को समझ पा रहे हो मेरी फीलिंग को समझ पा रहे हो मैं वाकई में अग्रेसिव हूं आप
लोगों को सिखाने के लिए राइट तो आई होप आप इसे समझो और आप इसे सीखो ठीक है नाउ हम चार्ट पर
जाते हैं और चार्ट में समझते हैं कि रिक्लेम ऑर्डर ब्लॉक होता क्या है अभी हम बैंक निफ्टी के फ मिनट का
टा टा फ्रेम पर है और 5 मिनट के टाइम फ्रेम पर हम रिक्लेम ऑडर ब्लॉक को मार्क करेंगे कि रिक्लेम डर
ब्लॉक दिखता किस तरीके से है और हम उसके अंदर किस तरीके से ट्रेड प्लान कर सकते हैं अगर आप यहां पर
स्ट्रक्चर देखोगे तो स्ट्रक्चर अप ट्रेंड का है एंड अगर यहां पर आप देखोगे तो हायर हाई राइट एंड ये उसका आईडीएम
हुआ एंड जब आप इसके स्ट्रक्चर को देखोगे तो एक्सट्रीम वाला पीआई यहां पर है इसके बिलो ना कोई पीआई है और
जितने भी पीआई थे सारे फिल हो चुके हैं जस्ट यही एक बचा है जिसके अंदर एफजी एंड ऑर्डर ब्लॉक है राइट
तो हम ये पीआई को लेते हैं अब जब प्राइस जो है डाउन आकर इस पीई को टैप कर रहा है राइट
तब यहां पर क्या हो रहा है मार्केट स्ट्रक्चर शिफ्ट यहां पर हो रहा है मार्केट स्ट्रक्चर शिफ एमएसएस नाउ जब आप
इसे समझोगे रिक मड बल इसके अंदर समझोगे डेप में अगर मैं इस थोड़ा जूम करके मार्क करू नाउ आप यहां पर
देखो प्राइस जो है इस तरीके से कर्ड में डाउन साइड आ रहा था राइट अगर मैं आपको मार्क करके बताऊ इस
तरीके से डाउन साइड आ रहा था राइट एंड सडन एक डिस्प्लेसमेंट हुआ क्यों क्योंकि पीओ आई आ गया था राट तो
इस जगहो पर इन्ह यूज करना पीई आ गया मार्केट स्ट्रक्चर शिफ्ट हुआ एंड य सारे रिक्लेम मड मैं सारे के सारे
मार्क करके आपको बताऊंगा राइट बट जस्ट मैं आपको बता बता रहा हूं कि किस तरीके से ये वर्क करता राइट नाउ
यहां पर मार्केट स्ट्रक्चर शिफ्ट हुआ अगर आप यहां पर प्राइस एक्शन देखोगे ये अब जाने में डायरेक्टली अब चला गया ब
जब यह डाउन आ रहा था इसने क्या किया इस पूरे पार्ट में लिक्विडिटी क्रिएट की पूरे के पूरे पार्ट में लिक्विडिटी
क्रिएट की एंड पहले सेल साइड लिक्विडिटी यहां पर ले ली एंड देन बाय साइड लिक्विडिटी हंट एंड फिर प्राइस डाउन ये
मैं आपको लिक्विडिटी पुल में समझाऊ लिक्विडिटी पुल क्या होता है राइट लिक्विडिटी रन क्या होता है सारी चीजें मैं आपको समझाऊ
बट जस्ट अभी एक समरी आपको दे रहा हूं कि ये किस तरीके से यहां पर हो रहा है राइट प्राइस मैं
जस्ट ये बिग प्लेयर्स जो है लिक्विडिटी क्रिएट कर रहे हैं लोगों को ट्रैप कर रहे हैं मोमेंटम अगर आप देखोगे तो
स्लो है रेंज लंबा कट नहीं रहा है राइट एंड सडन यहां पर प्राइस होता है डाउन एंड लोग इसमें ट्रैप होते
हैं एंड सनली प्राइस अप साइड ठीक है तो एट यहां पर सारे ऑर्डर इनके फेल हो गए एंड प्राइस अप साइड
चला गया राइट नाउ हम रिक्लेम ऑडर ब्लक को मार्क करते हैं देख पहला मार्केट स्ट्रक्चर शिफ्ट हुआ नाउ अगर आप यहां
पर देखोगे यह कर्ड है राइट तो इसके अंदर का हम पहले रले डर ब्लक को लेंगे जैसा मैंने आपको बताया था
नीचे से बाय आने वाला है तो यह स्विंग के लो वाले कैंडल आप लो राइट एंड आप इसको मार्क करो राइट
ओ यह वाला पहला जो ब्लॉक हमने लिया प्राइस डाउन आया इसको टैप किया एंड अप साइड ये पहला ट्रेड टॉप लस
एंड जो टार्गेट रहेगा वो आपकी ये जो लिक्विडिटी है एंड यहां पर जो एफजी है यहां तक रहेगा तो मैं ये
लिक्विडिटी को टारगेट रखता हूं हमने इसे टारगेट रखा नाउ अगर आप यहां पर देखोगे पहला ट्रेड जो हमने इधर प्लान किया
नाउ सेकंड जो है प्राइस पहले इसके अबा बॉडी क्लोज करें तो बॉडी कहां प क्लोज हुई इस जगह पे यहां पर
राइट एंड फिर प्राइस डाउन आ रहा है इस जगह पर राइट नाउ अगर रिक्लेम डर बलक देखो तो कहां पर है
इसके बाद रिक्लेम ऑडर ब्लॉक आया यह स्विंग का यह वाला ब्लॉक अब इसके अंदर कक जो है 50 पर से ज्यादा
